n1,r1,n2,r2,delta,ratio
512,5,2048,64,0.06,1.554733618
512,5,2048,64,0.08,1.717001842
512,5,2048,64,0.1,1.79440268
512,5,2048,64,0.12,1.851657891
512,5,2048,64,0.14,1.895980144
512,5,2048,64,0.16,1.914029525
512,5,2048,64,0.18,1.962828917
512,5,2048,64,0.2,2.026057124
512,5,2048,64,0.22,2.099284987
512,5,2048,64,0.24,2.126840276
512,5,2048,64,0.26,2.064870479
512,5,2048,64,0.28,2.068751815
512,5,2048,64,0.3,2.142891901
512,5,2048,64,0.32,2.150917713
512,5,2048,64,0.34,2.19616669
512,5,2048,64,0.36,2.122961134
512,5,2048,64,0.38,2.138745231
512,5,2048,64,0.4,2.189537648
512,5,2048,64,0.42,2.232322382
512,5,2048,64,0.44,2.203741531
512,5,2048,64,0.46,2.208085532
512,5,2048,64,0.48,2.207589602
512,5,2048,64,0.5,2.186030642
512,5,2048,64,0.52,2.226272135
512,5,2048,64,0.54,2.209773671
512,5,2048,64,0.56,2.187033869
512,5,2048,64,0.58,2.230864491
512,5,2048,64,0.6,2.229843967
512,5,2048,64,0.62,2.245662082
512,5,2048,64,0.64,2.249489046
512,5,2048,64,0.66,2.258627169
512,5,2048,64,0.68,2.267391658
512,5,2048,64,0.7,2.271252213
512,5,2048,64,0.72,2.282038214
512,5,2048,64,0.74,2.216683954
512,5,2048,64,0.76,2.241965203
512,5,2048,64,0.78,2.28374081
512,5,2048,64,0.8,2.296558717
512,5,2048,64,0.82,2.258342595
512,5,2048,64,0.84,2.275505548
512,5,2048,64,0.86,2.284154112
512,5,2048,64,0.88,2.289856477
512,5,2048,64,0.9,2.295502195
512,5,2048,64,0.92,2.300403996
512,5,2048,64,0.94,2.305308999
512,5,2048,64,0.96,2.335905522
512,5,2048,64,0.98,2.304757621
512,5,2048,64,1,2.267925609
512,8,2048,8,0.02,33.87815734
512,8,2048,8,0.04,3.303368714
512,8,2048,8,0.06,1.463998278
512,8,2048,8,0.08,1.124067893
512,8,2048,8,0.1,1.022337735
512,8,2048,8,0.12,0.97179032
512,8,2048,8,0.14,0.925702971
512,8,2048,8,0.16,0.919274478
512,8,2048,8,0.18,0.922488725
512,8,2048,8,0.2,0.939779821
512,8,2048,8,0.22,0.94624279
512,8,2048,8,0.24,0.940507985
512,8,2048,8,0.26,0.921675481
512,8,2048,8,0.28,0.920638098
512,8,2048,8,0.3,0.927761642
512,8,2048,8,0.32,0.931307298
512,8,2048,8,0.34,0.931126246
512,8,2048,8,0.36,0.919744618
512,8,2048,8,0.38,0.911425525
512,8,2048,8,0.4,0.926739924
512,8,2048,8,0.42,0.935566407
512,8,2048,8,0.44,0.933256322
512,8,2048,8,0.46,0.930941002
512,8,2048,8,0.48,0.917449104
512,8,2048,8,0.5,0.924195053
512,8,2048,8,0.52,0.93332932
512,8,2048,8,0.54,0.932131464
512,8,2048,8,0.56,0.918022561
512,8,2048,8,0.58,0.916647138
512,8,2048,8,0.6,0.925288635
512,8,2048,8,0.62,0.926060531
512,8,2048,8,0.64,0.947134872
512,8,2048,8,0.66,0.938949515
512,8,2048,8,0.68,0.952661192
512,8,2048,8,0.7,0.916561877
512,8,2048,8,0.72,0.923750053
512,8,2048,8,0.74,0.920688674
512,8,2048,8,0.76,0.940675663
512,8,2048,8,0.78,0.926842198
512,8,2048,8,0.8,0.919925465
512,8,2048,8,0.82,0.917576386
512,8,2048,8,0.84,0.923918405
512,8,2048,8,0.86,0.925377992
512,8,2048,8,0.88,0.926109516
512,8,2048,8,0.9,0.919561714
512,8,2048,8,0.92,0.923383831
512,8,2048,8,0.94,0.925113014
512,8,2048,8,0.96,0.920153847
512,8,2048,8,0.98,0.917697583
512,8,2048,8,1,0.91525667
512,8,2048,10,0.02,21.59148735
512,8,2048,10,0.04,2.832767451
512,8,2048,10,0.06,1.536958362
512,8,2048,10,0.08,1.177717492
512,8,2048,10,0.1,1.070076646
512,8,2048,10,0.12,1.017668704
512,8,2048,10,0.14,0.969884993
512,8,2048,10,0.16,0.964111868
512,8,2048,10,0.18,0.972771556
512,8,2048,10,0.2,0.988821538
512,8,2048,10,0.22,0.997140127
512,8,2048,10,0.24,0.987379311
512,8,2048,10,0.26,0.96960677
512,8,2048,10,0.28,0.993327379
512,8,2048,10,0.3,0.981431243
512,8,2048,10,0.32,0.971069224
512,8,2048,10,0.34,0.976190954
512,8,2048,10,0.36,0.972877655
512,8,2048,10,0.38,0.965305744
512,8,2048,10,0.4,0.977002317
512,8,2048,10,0.42,0.979211772
512,8,2048,10,0.44,0.980320251
512,8,2048,10,0.46,0.987489461
512,8,2048,10,0.48,0.978402134
512,8,2048,10,0.5,0.969314808
512,8,2048,10,0.52,0.981431243
512,8,2048,10,0.54,0.969277296
512,8,2048,10,0.56,0.9632285
512,8,2048,10,0.58,0.963892068
512,8,2048,10,0.6,0.981431243
512,8,2048,10,0.62,0.981431243
512,8,2048,10,0.64,0.981431243
512,8,2048,10,0.66,0.969182491
512,8,2048,10,0.68,0.981431243
512,8,2048,10,0.7,0.957207718
512,8,2048,10,0.72,0.957203046
512,8,2048,10,0.74,0.957293032
512,8,2048,10,0.76,0.981479771
512,8,2048,10,0.78,0.981455507
512,8,2048,10,0.8,0.981431243
512,8,2048,10,0.82,0.987603766
512,8,2048,10,0.84,0.984527241
512,8,2048,10,0.86,0.979880799
512,8,2048,10,0.88,0.980655408
512,8,2048,10,0.9,0.981043172
512,8,2048,10,0.92,0.981431243
512,8,2048,10,0.94,0.975219653
512,8,2048,10,0.96,0.972172458
512,8,2048,10,0.98,0.970663189
512,8,2048,10,1,0.969163352
512,8,2048,16,0.02,24.02221667
512,8,2048,16,0.04,3.257249718
512,8,2048,16,0.06,1.797633099
512,8,2048,16,0.08,1.361065061
512,8,2048,16,0.1,1.21884183
512,8,2048,16,0.12,1.172609899
512,8,2048,16,0.14,1.116087036
512,8,2048,16,0.16,1.111296963
512,8,2048,16,0.18,1.111296963
512,8,2048,16,0.2,1.118453217
512,8,2048,16,0.22,1.13209289
512,8,2048,16,0.24,1.130166948
512,8,2048,16,0.26,1.116000468
512,8,2048,16,0.28,1.115361267
512,8,2048,16,0.3,1.126752546
512,8,2048,16,0.32,1.117683727
512,8,2048,16,0.34,1.12301821
512,8,2048,16,0.36,1.125658107
512,8,2048,16,0.38,1.102359111
512,8,2048,16,0.4,1.130889581
512,8,2048,16,0.42,1.143477551
512,8,2048,16,0.44,1.149792911
512,8,2048,16,0.46,1.138529415
512,8,2048,16,0.48,1.14229938
512,8,2048,16,0.5,1.139157743
512,8,2048,16,0.52,1.143072106
512,8,2048,16,0.54,1.129448819
512,8,2048,16,0.56,1.122668759
512,8,2048,16,0.58,1.126244075
512,8,2048,16,0.6,1.131130859
512,8,2048,16,0.62,1.137604707
512,8,2048,16,0.64,1.1511475
512,8,2048,16,0.66,1.143499182
512,8,2048,16,0.68,1.140761592
512,8,2048,16,0.7,1.114262356
512,8,2048,16,0.72,1.105034531
512,8,2048,16,0.74,1.1206319
512,8,2048,16,0.76,1.146581415
512,8,2048,16,0.78,1.144160502
512,8,2048,16,0.8,1.149314378
512,8,2048,16,0.82,1.134403793
512,8,2048,16,0.84,1.130275928
512,8,2048,16,0.86,1.132061513
512,8,2048,16,0.88,1.127806622
512,8,2048,16,0.9,1.123100733
512,8,2048,16,0.92,1.128698874
512,8,2048,16,0.94,1.126121936
512,8,2048,16,0.96,1.122880504
512,8,2048,16,0.98,1.111064216
512,8,2048,16,1,1.09932178
512,8,2048,20,0.02,23.13748783
512,8,2048,20,0.04,3.29304037
512,8,2048,20,0.06,1.860732087
512,8,2048,20,0.08,1.425095855
512,8,2048,20,0.1,1.301866053
512,8,2048,20,0.12,1.251116618
512,8,2048,20,0.14,1.186995519
512,8,2048,20,0.16,1.186995519
512,8,2048,20,0.18,1.204845075
512,8,2048,20,0.2,1.21559782
512,8,2048,20,0.22,1.230422184
512,8,2048,20,0.24,1.213769854
512,8,2048,20,0.26,1.20188807
512,8,2048,20,0.28,1.211471047
512,8,2048,20,0.3,1.208956944
512,8,2048,20,0.32,1.207705581
512,8,2048,20,0.34,1.217183871
512,8,2048,20,0.36,1.216385737
512,8,2048,20,0.38,1.202236748
512,8,2048,20,0.4,1.212021745
512,8,2048,20,0.42,1.219434853
512,8,2048,20,0.44,1.223153994
512,8,2048,20,0.46,1.216345368
512,8,2048,20,0.48,1.216930713
512,8,2048,20,0.5,1.217516057
512,8,2048,20,0.52,1.234501947
512,8,2048,20,0.54,1.225982708
512,8,2048,20,0.56,1.221742839
512,8,2048,20,0.58,1.22720903
512,8,2048,20,0.6,1.232735008
512,8,2048,20,0.62,1.23571695
512,8,2048,20,0.64,1.237222031
512,8,2048,20,0.66,1.22134408
512,8,2048,20,0.68,1.247352419
512,8,2048,20,0.7,1.203003673
512,8,2048,20,0.72,1.205576614
512,8,2048,20,0.74,1.20697986
512,8,2048,20,0.76,1.233335171
512,8,2048,20,0.78,1.229134029
512,8,2048,20,0.8,1.229134029
512,8,2048,20,0.82,1.226174734
512,8,2048,20,0.84,1.222863555
512,8,2048,20,0.86,1.217604829
512,8,2048,20,0.88,1.213769854
512,8,2048,20,0.9,1.216649497
512,8,2048,20,0.92,1.219531419
512,8,2048,20,0.94,1.214730115
512,8,2048,20,0.96,1.209475856
512,8,2048,20,0.98,1.208062472
512,8,2048,20,1,1.232735008
512,8,2048,32,0.02,17.55121555
512,8,2048,32,0.04,4.817379092
512,8,2048,32,0.06,2.101560642
512,8,2048,32,0.08,1.629755729
512,8,2048,32,0.1,1.506878556
512,8,2048,32,0.12,1.45394685
512,8,2048,32,0.14,1.405685589
512,8,2048,32,0.16,1.413627315
512,8,2048,32,0.18,1.421569042
512,8,2048,32,0.2,1.451757171
512,8,2048,32,0.22,1.467403457
512,8,2048,32,0.24,1.469760882
512,8,2048,32,0.26,1.450232216
512,8,2048,32,0.28,1.461834197
512,8,2048,32,0.3,1.458819878
512,8,2048,32,0.32,1.449174178
512,8,2048,32,0.34,1.46198984
512,8,2048,32,0.36,1.450701433
512,8,2048,32,0.38,1.461430003
512,8,2048,32,0.4,1.473067545
512,8,2048,32,0.42,1.482397616
512,8,2048,32,0.44,1.482916256
512,8,2048,32,0.46,1.48818341
512,8,2048,32,0.48,1.485809741
512,8,2048,32,0.5,1.483436072
512,8,2048,32,0.52,1.488457123
512,8,2048,32,0.54,1.485938825
512,8,2048,32,0.56,1.485728863
512,8,2048,32,0.58,1.485417561
512,8,2048,32,0.6,1.501979023
512,8,2048,32,0.62,1.515671009
512,8,2048,32,0.64,1.524711275
512,8,2048,32,0.66,1.524910603
512,8,2048,32,0.68,1.532596262
512,8,2048,32,0.7,1.482863979
512,8,2048,32,0.72,1.478983819
512,8,2048,32,0.74,1.477185639
512,8,2048,32,0.76,1.513514632
512,8,2048,32,0.78,1.512980576
512,8,2048,32,0.8,1.51244652
512,8,2048,32,0.82,1.4986887
512,8,2048,32,0.84,1.50554591
512,8,2048,32,0.86,1.508990764
512,8,2048,32,0.88,1.493640995
512,8,2048,32,0.9,1.494498522
512,8,2048,32,0.92,1.495356729
512,8,2048,32,0.94,1.503901624
512,8,2048,32,0.96,1.481706392
512,8,2048,32,0.98,1.487642215
512,8,2048,32,1,1.493540938
512,8,2048,40,0.02,20.71019572
512,8,2048,40,0.04,4.530355314
512,8,2048,40,0.06,2.295705658
512,8,2048,40,0.08,1.770536822
512,8,2048,40,0.1,1.605457712
512,8,2048,40,0.12,1.537333759
512,8,2048,40,0.14,1.492352339
512,8,2048,40,0.16,1.515194466
512,8,2048,40,0.18,1.530422551
512,8,2048,40,0.2,1.590692743
512,8,2048,40,0.22,1.610091435
512,8,2048,40,0.24,1.608178077
512,8,2048,40,0.26,1.590692743
512,8,2048,40,0.28,1.59641092
512,8,2048,40,0.3,1.593543194
512,8,2048,40,0.32,1.593091978
512,8,2048,40,0.34,1.623167513
512,8,2048,40,0.36,1.610749402
512,8,2048,40,0.38,1.608511424
512,8,2048,40,0.4,1.621122137
512,8,2048,40,0.42,1.621549631
512,8,2048,40,0.44,1.637726104
512,8,2048,40,0.46,1.630780596
512,8,2048,40,0.48,1.642359919
512,8,2048,40,0.5,1.632169491
512,8,2048,40,0.52,1.632053467
512,8,2048,40,0.54,1.643030233
512,8,2048,40,0.56,1.640490774
512,8,2048,40,0.58,1.649413412
512,8,2048,40,0.6,1.662478602
512,8,2048,40,0.62,1.662758442
512,8,2048,40,0.64,1.675149407
512,8,2048,40,0.66,1.663923681
512,8,2048,40,0.68,1.690377635
512,8,2048,40,0.7,1.647311171
512,8,2048,40,0.72,1.645631752
512,8,2048,40,0.74,1.621979063
512,8,2048,40,0.76,1.6548495
512,8,2048,40,0.78,1.667137986
512,8,2048,40,0.8,1.679426472
512,8,2048,40,0.82,1.664793642
512,8,2048,40,0.84,1.672086977
512,8,2048,40,0.86,1.67677335
512,8,2048,40,0.88,1.669913014
512,8,2048,40,0.9,1.682856948
512,8,2048,40,0.92,1.689666878
512,8,2048,40,0.94,1.676354351
512,8,2048,40,0.96,1.671408042
512,8,2048,40,0.98,1.656785225
512,8,2048,40,1,1.642253801
512,8,2048,64,0.02,20.58407304
512,8,2048,64,0.04,4.320453833
512,8,2048,64,0.06,2.250312091
512,8,2048,64,0.08,1.928675751
512,8,2048,64,0.1,1.827959427
512,8,2048,64,0.12,1.788299558
512,8,2048,64,0.14,1.787751672
512,8,2048,64,0.16,1.794874189
512,8,2048,64,0.18,1.830486772
512,8,2048,64,0.2,1.903771461
512,8,2048,64,0.22,1.963903669
512,8,2048,64,0.24,1.944662872
512,8,2048,64,0.26,1.940242179
512,8,2048,64,0.28,1.955670397
512,8,2048,64,0.3,1.953420118
512,8,2048,64,0.32,1.957778928
512,8,2048,64,0.34,1.987567873
512,8,2048,64,0.36,1.97476429
512,8,2048,64,0.38,1.983059283
512,8,2048,64,0.4,2.012659752
512,8,2048,64,0.42,2.03026166
512,8,2048,64,0.44,2.045625063
512,8,2048,64,0.46,2.036731991
512,8,2048,64,0.48,2.046074798
512,8,2048,64,0.5,2.03579771
512,8,2048,64,0.52,2.050792626
512,8,2048,64,0.54,2.046786356
512,8,2048,64,0.56,2.039879954
512,8,2048,64,0.58,2.056619757
512,8,2048,64,0.6,2.066920937
512,8,2048,64,0.62,2.094675024
512,8,2048,64,0.64,2.10486375
512,8,2048,64,0.66,2.072314823
512,8,2048,64,0.68,2.099147114
512,8,2048,64,0.7,2.047153563
512,8,2048,64,0.72,2.055021189
512,8,2048,64,0.74,2.04794336
512,8,2048,64,0.76,2.095958293
512,8,2048,64,0.78,2.120864562
512,8,2048,64,0.8,2.125654229
512,8,2048,64,0.82,2.091819298
512,8,2048,64,0.84,2.103431383
512,8,2048,64,0.86,2.109264942
512,8,2048,64,0.88,2.113444932
512,8,2048,64,0.9,2.118110835
512,8,2048,64,0.92,2.122780429
512,8,2048,64,0.94,2.126612162
512,8,2048,64,0.96,2.103718156
512,8,2048,64,0.98,2.087634182
512,8,2048,64,1,2.065974978
512,10,2048,10,0.02,1.830868394
512,10,2048,10,0.04,1.597655242
512,10,2048,10,0.06,1.832566788
512,10,2048,10,0.08,0.917956054
512,10,2048,10,0.1,0.896260664
512,10,2048,10,0.12,0.889249937
512,10,2048,10,0.14,0.897557031
512,10,2048,10,0.16,0.90336711
512,10,2048,10,0.18,0.911481186
512,10,2048,10,0.2,0.913858036
512,10,2048,10,0.22,0.919733256
512,10,2048,10,0.24,0.935372631
512,10,2048,10,0.26,0.919314982
512,10,2048,10,0.28,0.943464344
512,10,2048,10,0.3,0.942371615
512,10,2048,10,0.32,0.933830482
512,10,2048,10,0.34,0.938010185
512,10,2048,10,0.36,0.935909276
512,10,2048,10,0.38,0.934087245
512,10,2048,10,0.4,0.926097955
512,10,2048,10,0.42,0.929166537
512,10,2048,10,0.44,0.932255522
512,10,2048,10,0.46,0.943026283
512,10,2048,10,0.48,0.926912996
512,10,2048,10,0.5,0.934414491
512,10,2048,10,0.52,0.933327053
512,10,2048,10,0.54,0.926182334
512,10,2048,10,0.56,0.907968616
512,10,2048,10,0.58,0.901668011
512,10,2048,10,0.6,0.921780439
512,10,2048,10,0.62,0.920403645
512,10,2048,10,0.64,0.919710293
512,10,2048,10,0.66,0.904786562
512,10,2048,10,0.68,0.902221015
512,10,2048,10,0.7,0.910536574
512,10,2048,10,0.72,0.909886385
512,10,2048,10,0.74,0.91442677
512,10,2048,10,0.76,0.919059049
512,10,2048,10,0.78,0.919036328
512,10,2048,10,0.8,0.919013607
512,10,2048,10,0.82,0.940762416
512,10,2048,10,0.84,0.934882651
512,10,2048,10,0.86,0.929002886
512,10,2048,10,0.88,0.914099096
512,10,2048,10,0.9,0.916549764
512,10,2048,10,0.92,0.917780032
512,10,2048,10,0.94,0.91258377
512,10,2048,10,0.96,0.916105336
512,10,2048,10,0.98,0.937725614
512,10,2048,10,1,0.949647394
512,10,2048,16,0.02,2.036984139
512,10,2048,16,0.04,1.837059405
512,10,2048,16,0.06,2.143377984
512,10,2048,16,0.08,1.06086385
512,10,2048,16,0.1,1.020861443
512,10,2048,16,0.12,1.024639231
512,10,2048,16,0.14,1.032856239
512,10,2048,16,0.16,1.041278672
512,10,2048,16,0.18,1.041278672
512,10,2048,16,0.2,1.033662213
512,10,2048,16,0.22,1.044209787
512,10,2048,16,0.24,1.070639439
512,10,2048,16,0.26,1.058115498
512,10,2048,16,0.28,1.059372377
512,10,2048,16,0.3,1.081909328
512,10,2048,16,0.32,1.074822585
512,10,2048,16,0.34,1.079094735
512,10,2048,16,0.36,1.082884223
512,10,2048,16,0.38,1.066708234
512,10,2048,16,0.4,1.071967293
512,10,2048,16,0.42,1.085037075
512,10,2048,16,0.44,1.093419001
512,10,2048,16,0.46,1.087265439
512,10,2048,16,0.48,1.082185028
512,10,2048,16,0.5,1.098142207
512,10,2048,16,0.52,1.087045198
512,10,2048,16,0.54,1.079232484
512,10,2048,16,0.56,1.058261877
512,10,2048,16,0.58,1.053539384
512,10,2048,16,0.6,1.062381402
512,10,2048,16,0.62,1.066865892
512,10,2048,16,0.64,1.078753313
512,10,2048,16,0.66,1.067521032
512,10,2048,16,0.68,1.048691989
512,10,2048,16,0.7,1.059933606
512,10,2048,16,0.72,1.050410233
512,10,2048,16,0.74,1.070451548
512,10,2048,16,0.76,1.073660462
512,10,2048,16,0.78,1.071393516
512,10,2048,16,0.8,1.076219613
512,10,2048,16,0.82,1.080599821
512,10,2048,16,0.84,1.073281989
512,10,2048,16,0.86,1.073281989
512,10,2048,16,0.88,1.051263273
512,10,2048,16,0.9,1.049268514
512,10,2048,16,0.92,1.055496548
512,10,2048,16,0.94,1.053793982
512,10,2048,16,0.96,1.05812175
512,10,2048,16,0.98,1.073362405
512,10,2048,16,1,1.077184833
512,10,2048,20,0.02,1.96196281
512,10,2048,20,0.04,1.857245009
512,10,2048,20,0.06,2.218613014
512,10,2048,20,0.08,1.110771791
512,10,2048,20,0.1,1.090399775
512,10,2048,20,0.12,1.093239253
512,10,2048,20,0.14,1.09847681
512,10,2048,20,0.16,1.11220777
512,10,2048,20,0.18,1.128932699
512,10,2048,20,0.2,1.123442192
512,10,2048,20,0.22,1.134905888
512,10,2048,20,0.24,1.14983886
512,10,2048,20,0.26,1.139548263
512,10,2048,20,0.28,1.150657639
512,10,2048,20,0.3,1.160842103
512,10,2048,20,0.32,1.161392265
512,10,2048,20,0.34,1.16957739
512,10,2048,20,0.36,1.170164294
512,10,2048,20,0.38,1.163355775
512,10,2048,20,0.4,1.148872261
512,10,2048,20,0.42,1.157112375
512,10,2048,20,0.44,1.163183218
512,10,2048,20,0.46,1.161577614
512,10,2048,20,0.48,1.15288883
512,10,2048,20,0.5,1.173679219
512,10,2048,20,0.52,1.173993668
512,10,2048,20,0.54,1.171474387
512,10,2048,20,0.56,1.151652132
512,10,2048,20,0.58,1.147986546
512,10,2048,20,0.6,1.157810111
512,10,2048,20,0.62,1.158877295
512,10,2048,20,0.64,1.159414728
512,10,2048,20,0.66,1.140193639
512,10,2048,20,0.68,1.146679988
512,10,2048,20,0.7,1.14434811
512,10,2048,20,0.72,1.145982299
512,10,2048,20,0.74,1.152932966
512,10,2048,20,0.76,1.154896802
512,10,2048,20,0.78,1.150962847
512,10,2048,20,0.8,1.150962847
512,10,2048,20,0.82,1.168018131
512,10,2048,20,0.84,1.161200904
512,10,2048,20,0.86,1.154383678
512,10,2048,20,0.88,1.131392247
512,10,2048,20,0.9,1.136667418
512,10,2048,20,0.92,1.140438103
512,10,2048,20,0.94,1.136711083
512,10,2048,20,0.96,1.139722976
512,10,2048,20,0.98,1.167069213
512,10,2048,20,1,1.20791153
512,10,2048,32,0.02,1.488270136
512,10,2048,32,0.04,2.716958272
512,10,2048,32,0.06,2.505760944
512,10,2048,32,0.08,1.270291177
512,10,2048,32,0.1,1.262111439
512,10,2048,32,0.12,1.270474507
512,10,2048,32,0.14,1.300858341
512,10,2048,32,0.16,1.324560421
512,10,2048,32,0.18,1.332001772
512,10,2048,32,0.2,1.341698078
512,10,2048,32,0.22,1.353490571
512,10,2048,32,0.24,1.392346475
512,10,2048,32,0.26,1.375011237
512,10,2048,32,0.28,1.388453063
512,10,2048,32,0.3,1.400760832
512,10,2048,32,0.32,1.393600979
512,10,2048,32,0.34,1.404808511
512,10,2048,32,0.36,1.395576228
512,10,2048,32,0.38,1.414166583
512,10,2048,32,0.4,1.396316895
512,10,2048,32,0.42,1.406635724
512,10,2048,32,0.44,1.410209435
512,10,2048,32,0.46,1.421175744
512,10,2048,32,0.48,1.4076179
512,10,2048,32,0.5,1.430024746
512,10,2048,32,0.52,1.415501402
512,10,2048,32,0.54,1.419872616
512,10,2048,32,0.56,1.400493424
512,10,2048,32,0.58,1.389526424
512,10,2048,32,0.6,1.410689636
512,10,2048,32,0.62,1.421423182
512,10,2048,32,0.64,1.428824142
512,10,2048,32,0.66,1.423590123
512,10,2048,32,0.68,1.408902117
512,10,2048,32,0.7,1.410563101
512,10,2048,32,0.72,1.405874381
512,10,2048,32,0.74,1.411039302
512,10,2048,32,0.76,1.417257247
512,10,2048,32,0.78,1.416757156
512,10,2048,32,0.8,1.416257065
512,10,2048,32,0.82,1.427606952
512,10,2048,32,0.84,1.429629058
512,10,2048,32,0.86,1.430640111
512,10,2048,32,0.88,1.392268754
512,10,2048,32,0.9,1.396250753
512,10,2048,32,0.92,1.398374625
512,10,2048,32,0.94,1.40730984
512,10,2048,32,0.96,1.396253434
512,10,2048,32,0.98,1.437161959
512,10,2048,32,1,1.463465634
512,10,2048,40,0.02,1.756138527
512,10,2048,40,0.04,2.555079455
512,10,2048,40,0.06,2.73724653
512,10,2048,40,0.08,1.380021105
512,10,2048,40,0.1,1.344678068
512,10,2048,40,0.12,1.343338891
512,10,2048,40,0.14,1.381062026
512,10,2048,40,0.16,1.41972824
512,10,2048,40,0.18,1.433996866
512,10,2048,40,0.2,1.470100812
512,10,2048,40,0.22,1.485101841
512,10,2048,40,0.24,1.523473038
512,10,2048,40,0.26,1.508186325
512,10,2048,40,0.28,1.516274305
512,10,2048,40,0.3,1.530122343
512,10,2048,40,0.32,1.531999794
512,10,2048,40,0.34,1.559682205
512,10,2048,40,0.36,1.549542534
512,10,2048,40,0.38,1.556491313
512,10,2048,40,0.4,1.536657459
512,10,2048,40,0.42,1.538676003
512,10,2048,40,0.44,1.557429015
512,10,2048,40,0.46,1.557352281
512,10,2048,40,0.48,1.555929509
512,10,2048,40,0.5,1.573402998
512,10,2048,40,0.52,1.552059468
512,10,2048,40,0.54,1.569979595
512,10,2048,40,0.56,1.54637673
512,10,2048,40,0.58,1.542935522
512,10,2048,40,0.6,1.561434147
512,10,2048,40,0.62,1.559364388
512,10,2048,40,0.64,1.569801414
512,10,2048,40,0.66,1.553366678
512,10,2048,40,0.68,1.55394913
512,10,2048,40,0.7,1.566992244
512,10,2048,40,0.72,1.564284539
512,10,2048,40,0.74,1.549349076
512,10,2048,40,0.76,1.549603418
512,10,2048,40,0.78,1.561110374
512,10,2048,40,0.8,1.57261733
512,10,2048,40,0.82,1.585833652
512,10,2048,40,0.84,1.587772324
512,10,2048,40,0.86,1.589710996
512,10,2048,40,0.88,1.55657733
512,10,2048,40,0.9,1.572226566
512,10,2048,40,0.92,1.580082693
512,10,2048,40,0.94,1.568686366
512,10,2048,40,0.96,1.575014612
512,10,2048,40,0.98,1.600565429
512,10,2048,40,1,1.609183879
512,10,2048,64,0.02,1.745443847
512,10,2048,64,0.04,2.436696917
512,10,2048,64,0.06,2.683122265
512,10,2048,64,0.08,1.503280366
512,10,2048,64,0.1,1.531038115
512,10,2048,64,0.12,1.562635525
512,10,2048,64,0.14,1.654432324
512,10,2048,64,0.16,1.681786483
512,10,2048,64,0.18,1.715155263
512,10,2048,64,0.2,1.759444734
512,10,2048,64,0.22,1.811448026
512,10,2048,64,0.24,1.842234698
512,10,2048,64,0.26,1.83960525
512,10,2048,64,0.28,1.85749968
512,10,2048,64,0.3,1.875676655
512,10,2048,64,0.32,1.882701661
512,10,2048,64,0.34,1.909830142
512,10,2048,64,0.36,1.899725221
512,10,2048,64,0.38,1.918926096
512,10,2048,64,0.4,1.907794946
512,10,2048,64,0.42,1.926499711
512,10,2048,64,0.44,1.945328844
512,10,2048,64,0.46,1.945025111
512,10,2048,64,0.48,1.938398593
512,10,2048,64,0.5,1.962498526
512,10,2048,64,0.52,1.95027441
512,10,2048,64,0.54,1.955784348
512,10,2048,64,0.56,1.922853175
512,10,2048,64,0.58,1.92385466
512,10,2048,64,0.6,1.941294719
512,10,2048,64,0.62,1.964423428
512,10,2048,64,0.64,1.972491573
512,10,2048,64,0.66,1.934622861
512,10,2048,64,0.68,1.929727277
512,10,2048,64,0.7,1.947339283
512,10,2048,64,0.72,1.953436951
512,10,2048,64,0.74,1.956239279
512,10,2048,64,0.76,1.962658317
512,10,2048,64,0.78,1.985980582
512,10,2048,64,0.8,1.990465633
512,10,2048,64,0.82,1.992605783
512,10,2048,64,0.84,1.997366274
512,10,2048,64,0.86,1.99974652
512,10,2048,64,0.88,1.970007085
512,10,2048,64,0.9,1.978867027
512,10,2048,64,0.92,1.985106449
512,10,2048,64,0.94,1.990025261
512,10,2048,64,0.96,1.982392542
512,10,2048,64,0.98,2.016794361
512,10,2048,64,1,2.024372619
512,16,2048,16,0.02,4.469055254
512,16,2048,16,0.04,4.241815157
512,16,2048,16,0.06,2.532103945
512,16,2048,16,0.08,1.334119283
512,16,2048,16,0.1,0.961036246
512,16,2048,16,0.12,0.94712285
512,16,2048,16,0.14,0.92196169
512,16,2048,16,0.16,0.918004773
512,16,2048,16,0.18,0.918004773
512,16,2048,16,0.2,0.898823286
512,16,2048,16,0.22,0.900497072
512,16,2048,16,0.24,0.905289535
512,16,2048,16,0.26,0.899778973
512,16,2048,16,0.28,0.894054768
512,16,2048,16,0.3,0.906028374
512,16,2048,16,0.32,0.900146165
512,16,2048,16,0.34,0.894237202
512,16,2048,16,0.36,0.902163955
512,16,2048,16,0.38,0.886342976
512,16,2048,16,0.4,0.894260011
512,16,2048,16,0.42,0.90217546
512,16,2048,16,0.44,0.906133196
512,16,2048,16,0.46,0.89624132
512,16,2048,16,0.48,0.895866427
512,16,2048,16,0.5,0.895066341
512,16,2048,16,0.52,0.890111579
512,16,2048,16,0.54,0.879783884
512,16,2048,16,0.56,0.872624336
512,16,2048,16,0.58,0.869064339
512,16,2048,16,0.6,0.867289253
